,Unnamed: 0,db_id,original_sql,rewritten_sql,activated_rules,latency_org,latency_new,original_logical_plan
21,21,tpch,"select 100.00 * sum(case when p_type like 'PROMO%' then l_extendedprice * (1 - l_discount) else 0 end) / sum(l_extendedprice * (1 - l_discount)) as promo_revenue from lineitem, part where l_partkey = p_partkey and l_shipdate >= date '1996-09-01' and l_shipdate < date '1996-09-01' + interval '1' month;",SELECT 100.00 * SUM(CASE WHEN part.p_type LIKE 'PROMO%' THEN t.l_extendedprice * (1 - t.l_discount) ELSE 0 END) / SUM(t.l_extendedprice * (1 - t.l_discount)) AS promo_revenue FROM (SELECT * FROM lineitem WHERE l_shipdate >= DATE '1996-09-01' AND l_shipdate < (DATE '1996-09-01' + INTERVAL '1' MONTH)) AS t INNER JOIN part ON t.l_partkey = part.p_partkey,"['FILTER_MERGE', 'FILTER_INTO_JOIN', 'FILTER_PROJECT_TRANSPOSE', 'AGGREGATE_PROJECT_MERGE']",12.34518683,10.91981673,"['LogicalProject', ['LogicalAggregate', ['LogicalProject', ['LogicalFilter', ['LogicalJoin', 'LogicalTableScan', 'LogicalTableScan']]]]]"
22,22,tpch,"select 100.00 * sum(case when p_type like 'PROMO%' then l_extendedprice * (1 - l_discount) else 0 end) / sum(l_extendedprice * (1 - l_discount)) as promo_revenue from lineitem, part where l_partkey = p_partkey and l_shipdate >= date '1997-01-01' and l_shipdate < date '1997-01-01' + interval '1' month;",SELECT 100.00 * SUM(CASE WHEN part.p_type LIKE 'PROMO%' THEN t.l_extendedprice * (1 - t.l_discount) ELSE 0 END) / SUM(t.l_extendedprice * (1 - t.l_discount)) AS promo_revenue FROM (SELECT * FROM lineitem WHERE l_shipdate >= DATE '1997-01-01' AND l_shipdate < (DATE '1997-01-01' + INTERVAL '1' MONTH)) AS t INNER JOIN part ON t.l_partkey = part.p_partkey,"['FILTER_SCAN', 'FILTER_PROJECT_TRANSPOSE', 'FILTER_CORRELATE', 'FILTER_INTO_JOIN', 'JOIN_CONDITION_PUSH', 'JOIN_PROJECT_BOTH_TRANSPOSE', 'PROJECT_CALC_MERGE', 'PROJECT_CORRELATE_TRANSPOSE', 'CALC_MERGE', 'CALC_REMOVE', 'AGGREGATE_PROJECT_MERGE']",82.96659225,9.941277742,"['LogicalProject', ['LogicalAggregate', ['LogicalProject', ['LogicalFilter', ['LogicalJoin', 'LogicalTableScan', 'LogicalTableScan']]]]]"
23,23,tpch,"select 100.00 * sum(case when p_type like 'PROMO%' then l_extendedprice * (1 - l_discount) else 0 end) / sum(l_extendedprice * (1 - l_discount)) as promo_revenue from lineitem, part where l_partkey = p_partkey and l_shipdate >= date '1997-02-01' and l_shipdate < date '1997-02-01' + interval '1' month;",SELECT 100.00 * SUM(CASE WHEN part.p_type LIKE 'PROMO%' THEN t.l_extendedprice * (1 - t.l_discount) ELSE 0 END) / SUM(t.l_extendedprice * (1 - t.l_discount)) AS promo_revenue FROM (SELECT * FROM lineitem WHERE l_shipdate >= DATE '1997-02-01' AND l_shipdate < (DATE '1997-02-01' + INTERVAL '1' MONTH)) AS t INNER JOIN part ON t.l_partkey = part.p_partkey,"['FILTER_SCAN', 'FILTER_PROJECT_TRANSPOSE', 'FILTER_CORRELATE', 'FILTER_INTO_JOIN', 'JOIN_CONDITION_PUSH', 'JOIN_PROJECT_BOTH_TRANSPOSE', 'PROJECT_CALC_MERGE', 'PROJECT_CORRELATE_TRANSPOSE', 'CALC_MERGE', 'CALC_REMOVE', 'AGGREGATE_PROJECT_MERGE']",11.56901997,9.722208261,"['LogicalProject', ['LogicalAggregate', ['LogicalProject', ['LogicalFilter', ['LogicalJoin', 'LogicalTableScan', 'LogicalTableScan']]]]]"
24,24,tpch,"select 100.00 * sum(case when p_type like 'PROMO%' then l_extendedprice * (1 - l_discount) else 0 end) / sum(l_extendedprice * (1 - l_discount)) as promo_revenue from lineitem, part where l_partkey = p_partkey and l_shipdate >= date '1997-04-01' and l_shipdate < date '1997-04-01' + interval '1' month;",SELECT 100.00 * SUM(CASE WHEN part.p_type LIKE 'PROMO%' THEN t.l_extendedprice * (1 - t.l_discount) ELSE 0 END) / SUM(t.l_extendedprice * (1 - t.l_discount)) AS promo_revenue FROM (SELECT * FROM lineitem WHERE l_shipdate >= DATE '1997-04-01' AND l_shipdate < (DATE '1997-04-01' + INTERVAL '1' MONTH)) AS t INNER JOIN part ON t.l_partkey = part.p_partkey,"['FILTER_SCAN', 'FILTER_PROJECT_TRANSPOSE', 'FILTER_CORRELATE', 'FILTER_INTO_JOIN', 'JOIN_CONDITION_PUSH', 'JOIN_PROJECT_BOTH_TRANSPOSE', 'PROJECT_CALC_MERGE', 'PROJECT_CORRELATE_TRANSPOSE', 'CALC_MERGE', 'CALC_REMOVE', 'AGGREGATE_PROJECT_MERGE']",11.27938169,9.644734065,"['LogicalProject', ['LogicalAggregate', ['LogicalProject', ['LogicalFilter', ['LogicalJoin', 'LogicalTableScan', 'LogicalTableScan']]]]]"
25,25,tpch,"select 100.00 * sum(case when p_type like 'PROMO%' then l_extendedprice * (1 - l_discount) else 0 end) / sum(l_extendedprice * (1 - l_discount)) as promo_revenue from lineitem, part where l_partkey = p_partkey and l_shipdate >= date '1997-05-01' and l_shipdate < date '1997-05-01' + interval '1' month;",SELECT 100.00 * SUM(CASE WHEN part.p_type LIKE 'PROMO%' THEN t.l_extendedprice * (1 - t.l_discount) ELSE 0 END) / SUM(t.l_extendedprice * (1 - t.l_discount)) AS promo_revenue FROM (SELECT * FROM lineitem WHERE l_shipdate >= DATE '1997-05-01' AND l_shipdate < (DATE '1997-05-01' + INTERVAL '1' MONTH)) AS t INNER JOIN part ON t.l_partkey = part.p_partkey,"['FILTER_SCAN', 'FILTER_PROJECT_TRANSPOSE', 'FILTER_CORRELATE', 'FILTER_INTO_JOIN', 'JOIN_CONDITION_PUSH', 'JOIN_PROJECT_BOTH_TRANSPOSE', 'PROJECT_CALC_MERGE', 'PROJECT_CORRELATE_TRANSPOSE', 'CALC_MERGE', 'CALC_REMOVE', 'AGGREGATE_PROJECT_MERGE']",14.4269281,10.96430707,"['LogicalProject', ['LogicalAggregate', ['LogicalProject', ['LogicalFilter', ['LogicalJoin', 'LogicalTableScan', 'LogicalTableScan']]]]]"
26,26,tpch,"select 100.00 * sum(case when p_type like 'PROMO%' then l_extendedprice * (1 - l_discount) else 0 end) / sum(l_extendedprice * (1 - l_discount)) as promo_revenue from lineitem, part where l_partkey = p_partkey and l_shipdate >= date '1997-07-01' and l_shipdate < date '1997-07-01' + interval '1' month;",SELECT 100.00 * SUM(CASE WHEN part.p_type LIKE 'PROMO%' THEN t.l_extendedprice * (1 - t.l_discount) ELSE 0 END) / SUM(t.l_extendedprice * (1 - t.l_discount)) AS promo_revenue FROM (SELECT * FROM lineitem WHERE l_shipdate >= DATE '1997-07-01' AND l_shipdate < (DATE '1997-07-01' + INTERVAL '1' MONTH)) AS t INNER JOIN part ON t.l_partkey = part.p_partkey,"['FILTER_SCAN', 'FILTER_TABLE_FUNCTION_TRANSPOSE', 'FILTER_CORRELATE', 'FILTER_INTO_JOIN', 'FILTER_MERGE', 'FILTER_REDUCE_EXPRESSIONS', 'PROJECT_REMOVE', 'PROJECT_CALC_MERGE', 'AGGREGATE_PROJECT_MERGE']",11.59040648,9.833903392,"['LogicalProject', ['LogicalAggregate', ['LogicalProject', ['LogicalFilter', ['LogicalJoin', 'LogicalTableScan', 'LogicalTableScan']]]]]"
27,27,tpch,"select 100.00 * sum(case when p_type like 'PROMO%' then l_extendedprice * (1 - l_discount) else 0 end) / sum(l_extendedprice * (1 - l_discount)) as promo_revenue from lineitem, part where l_partkey = p_partkey and l_shipdate >= date '1997-08-01' and l_shipdate < date '1997-08-01' + interval '1' month;",SELECT 100.00 * SUM(CASE WHEN part.p_type LIKE 'PROMO%' THEN t.l_extendedprice * (1 - t.l_discount) ELSE 0 END) / SUM(t.l_extendedprice * (1 - t.l_discount)) AS promo_revenue FROM (SELECT * FROM lineitem WHERE l_shipdate >= DATE '1997-08-01' AND l_shipdate < (DATE '1997-08-01' + INTERVAL '1' MONTH)) AS t INNER JOIN part ON t.l_partkey = part.p_partkey,"['FILTER_SCAN', 'FILTER_PROJECT_TRANSPOSE', 'FILTER_CORRELATE', 'FILTER_INTO_JOIN', 'JOIN_CONDITION_PUSH', 'JOIN_PROJECT_BOTH_TRANSPOSE', 'PROJECT_CALC_MERGE', 'PROJECT_CORRELATE_TRANSPOSE', 'CALC_MERGE', 'CALC_REMOVE', 'AGGREGATE_PROJECT_MERGE']",11.35075855,10.2209758,"['LogicalProject', ['LogicalAggregate', ['LogicalProject', ['LogicalFilter', ['LogicalJoin', 'LogicalTableScan', 'LogicalTableScan']]]]]"
28,28,tpch,"select 100.00 * sum(case when p_type like 'PROMO%' then l_extendedprice * (1 - l_discount) else 0 end) / sum(l_extendedprice * (1 - l_discount)) as promo_revenue from lineitem, part where l_partkey = p_partkey and l_shipdate >= date '1997-10-01' and l_shipdate < date '1997-10-01' + interval '1' month;",SELECT 100.00 * SUM(CASE WHEN part.p_type LIKE 'PROMO%' THEN t.l_extendedprice * (1 - t.l_discount) ELSE 0 END) / SUM(t.l_extendedprice * (1 - t.l_discount)) AS promo_revenue FROM (SELECT * FROM lineitem WHERE l_shipdate >= DATE '1997-10-01' AND l_shipdate < (DATE '1997-10-01' + INTERVAL '1' MONTH)) AS t INNER JOIN part ON t.l_partkey = part.p_partkey,"['FILTER_SCAN', 'FILTER_PROJECT_TRANSPOSE', 'FILTER_CORRELATE', 'FILTER_INTO_JOIN', 'JOIN_CONDITION_PUSH', 'JOIN_PROJECT_BOTH_TRANSPOSE', 'PROJECT_CALC_MERGE', 'PROJECT_CORRELATE_TRANSPOSE', 'CALC_MERGE', 'CALC_REMOVE']",10.76016372,9.836369991,"['LogicalProject', ['LogicalAggregate', ['LogicalProject', ['LogicalFilter', ['LogicalJoin', 'LogicalTableScan', 'LogicalTableScan']]]]]"
29,29,tpch,"select 100.00 * sum(case when p_type like 'PROMO%' then l_extendedprice * (1 - l_discount) else 0 end) / sum(l_extendedprice * (1 - l_discount)) as promo_revenue from lineitem, part where l_partkey = p_partkey and l_shipdate >= date '1997-11-01' and l_shipdate < date '1997-11-01' + interval '1' month;",SELECT 100.00 * SUM(CASE WHEN part.p_type LIKE 'PROMO%' THEN t.l_extendedprice * (1 - t.l_discount) ELSE 0 END) / SUM(t.l_extendedprice * (1 - t.l_discount)) AS promo_revenue FROM (SELECT * FROM lineitem WHERE l_shipdate >= DATE '1997-11-01' AND l_shipdate < (DATE '1997-11-01' + INTERVAL '1' MONTH)) AS t INNER JOIN part ON t.l_partkey = part.p_partkey,"['FILTER_SCAN', 'FILTER_PROJECT_TRANSPOSE', 'FILTER_CORRELATE', 'FILTER_INTO_JOIN', 'JOIN_CONDITION_PUSH', 'JOIN_PROJECT_BOTH_TRANSPOSE', 'PROJECT_CALC_MERGE', 'PROJECT_CORRELATE_TRANSPOSE', 'CALC_MERGE', 'CALC_REMOVE', 'AGGREGATE_PROJECT_MERGE']",10.6894682,9.43714865,"['LogicalProject', ['LogicalAggregate', ['LogicalProject', ['LogicalFilter', ['LogicalJoin', 'LogicalTableScan', 'LogicalTableScan']]]]]"
30,30,tpch,"select 100.00 * sum(case when p_type like 'PROMO%' then l_extendedprice * (1 - l_discount) else 0 end) / sum(l_extendedprice * (1 - l_discount)) as promo_revenue from lineitem, part where l_partkey = p_partkey and l_shipdate >= date '1997-12-01' and l_shipdate < date '1997-12-01' + interval '1' month;",SELECT 100.00 * SUM(CASE WHEN part.p_type LIKE 'PROMO%' THEN t.l_extendedprice * (1 - t.l_discount) ELSE 0 END) / SUM(t.l_extendedprice * (1 - t.l_discount)) AS promo_revenue FROM (SELECT * FROM lineitem WHERE l_shipdate >= DATE '1997-12-01' AND l_shipdate < (DATE '1997-12-01' + INTERVAL '1' MONTH)) AS t INNER JOIN part ON t.l_partkey = part.p_partkey,"['FILTER_SCAN', 'FILTER_PROJECT_TRANSPOSE', 'FILTER_CORRELATE', 'FILTER_INTO_JOIN', 'JOIN_CONDITION_PUSH', 'JOIN_PROJECT_BOTH_TRANSPOSE', 'PROJECT_CALC_MERGE', 'PROJECT_CORRELATE_TRANSPOSE', 'CALC_MERGE', 'CALC_REMOVE', 'AGGREGATE_PROJECT_MERGE']",14.31252754,10.40695198,"['LogicalProject', ['LogicalAggregate', ['LogicalProject', ['LogicalFilter', ['LogicalJoin', 'LogicalTableScan', 'LogicalTableScan']]]]]"
31,31,tpch,"select c_count, count(*) as custdist from ( select c_custkey, count(o_orderkey) from customer left outer join orders on c_custkey = o_custkey and o_comment not like '%express%deposits%' group by c_custkey ) as c_orders (c_custkey, c_count) group by c_count order by custdist desc, c_count desc;","SELECT t0.EXPR1, COUNT(*) AS custdist FROM (SELECT customer.c_custkey, COUNT(t.o_orderkey) AS EXPR1 FROM customer LEFT JOIN (SELECT * FROM orders WHERE o_comment NOT LIKE '%express%deposits%') AS t ON customer.c_custkey = t.o_custkey GROUP BY customer.c_custkey) AS t0 GROUP BY t0.EXPR1 ORDER BY COUNT(*) DESC, t0.EXPR1 DESC;","['FILTER_TABLE_FUNCTION_TRANSPOSE', 'JOIN_CONDITION_PUSH', 'AGGREGATE_PROJECT_MERGE', 'FILTER_AGGREGATE_TRANSPOSE', 'FILTER_CORRELATE', 'PROJECT_CORRELATE_TRANSPOSE', 'SORT_JOIN_TRANSPOSE', 'SORT_PROJECT_TRANSPOSE', 'SORT_REMOVE_CONSTANT_KEYS', 'SORT_REMOVE']",9.963500261,9.963500261,"['LogicalSort', ['LogicalAggregate', ['LogicalProject', ['LogicalAggregate', ['LogicalProject', ['LogicalJoin', 'LogicalTableScan', 'LogicalTableScan']]]]]]"
32,32,tpch,"select c_count, count(*) as custdist from ( select c_custkey, count(o_orderkey) from customer left outer join orders on c_custkey = o_custkey and o_comment not like '%express%packages%' group by c_custkey ) as c_orders (c_custkey, c_count) group by c_count order by custdist desc, c_count desc;","SELECT t0.EXPR1, COUNT(*) AS custdist FROM (SELECT customer.c_custkey, COUNT(t.o_orderkey) AS EXPR1 FROM customer LEFT JOIN (SELECT * FROM orders WHERE o_comment NOT LIKE '%express%packages%') AS t ON customer.c_custkey = t.o_custkey GROUP BY customer.c_custkey) AS t0 GROUP BY t0.EXPR1 ORDER BY COUNT(*) DESC, t0.EXPR1 DESC;","['JOIN_CONDITION_PUSH', 'FILTER_MULTI_JOIN_MERGE', 'PROJECT_MERGE', 'SORT_REMOVE_CONSTANT_KEYS', 'AGGREGATE_PROJECT_MERGE', 'AGGREGATE_REMOVE', 'SORT_JOIN_TRANSPOSE', 'AGGREGATE_EXPAND_DISTINCT_AGGREGATES_TO_JOIN', 'PROJECT_SUB_QUERY_TO_CORRELATE', 'PROJECT_CORRELATE_TRANSPOSE', 'JOIN_PROJECT_BOTH_TRANSPOSE']",9.341359794,9.341359794,"['LogicalSort', ['LogicalAggregate', ['LogicalProject', ['LogicalAggregate', ['LogicalProject', ['LogicalJoin', 'LogicalTableScan', 'LogicalTableScan']]]]]]"
33,33,tpch,"select c_count, count(*) as custdist from ( select c_custkey, count(o_orderkey) from customer left outer join orders on c_custkey = o_custkey and o_comment not like '%express%requests%' group by c_custkey ) as c_orders (c_custkey, c_count) group by c_count order by custdist desc, c_count desc;","SELECT t0.EXPR1, COUNT(*) AS custdist FROM (SELECT customer.c_custkey, COUNT(t.o_orderkey) AS EXPR1 FROM customer LEFT JOIN (SELECT * FROM orders WHERE o_comment NOT LIKE '%express%requests%') AS t ON customer.c_custkey = t.o_custkey GROUP BY customer.c_custkey) AS t0 GROUP BY t0.EXPR1 ORDER BY COUNT(*) DESC, t0.EXPR1 DESC;","['JOIN_CONDITION_PUSH', 'FILTER_MERGE', 'PROJECT_MERGE', 'AGGREGATE_EXPAND_DISTINCT_AGGREGATES', 'AGGREGATE_PROJECT_MERGE', 'FILTER_AGGREGATE_TRANSPOSE', 'FILTER_CORRELATE', 'PROJECT_REDUCE_EXPRESSIONS', 'AGGREGATE_REMOVE', 'SORT_REMOVE']",10.10805672,10.10805672,"['LogicalSort', ['LogicalAggregate', ['LogicalProject', ['LogicalAggregate', ['LogicalProject', ['LogicalJoin', 'LogicalTableScan', 'LogicalTableScan']]]]]]"
34,34,tpch,"select c_count, count(*) as custdist from ( select c_custkey, count(o_orderkey) from customer left outer join orders on c_custkey = o_custkey and o_comment not like '%pending%deposits%' group by c_custkey ) as c_orders (c_custkey, c_count) group by c_count order by custdist desc, c_count desc;","SELECT t0.EXPR1, COUNT(*) AS custdist FROM (SELECT customer.c_custkey, COUNT(t.o_orderkey) AS EXPR1 FROM customer LEFT JOIN (SELECT * FROM orders WHERE o_comment NOT LIKE '%pending%deposits%') AS t ON customer.c_custkey = t.o_custkey GROUP BY customer.c_custkey) AS t0 GROUP BY t0.EXPR1 ORDER BY COUNT(*) DESC, t0.EXPR1 DESC;","['FILTER_CORRELATE', 'JOIN_CONDITION_PUSH', 'FILTER_MERGE', 'PROJECT_MERGE', 'PROJECT_CORRELATE_TRANSPOSE', 'AGGREGATE_EXPAND_DISTINCT_AGGREGATES', 'AGGREGATE_PROJECT_MERGE', 'AGGREGATE_JOIN_TRANSPOSE_EXTENDED', 'AGGREGATE_UNION_AGGREGATE', 'AGGREGATE_REMOVE', 'AGGREGATE_EXPAND_DISTINCT_AGGREGATES_TO_JOIN']",8.762343526,8.762343526,"['LogicalSort', ['LogicalAggregate', ['LogicalProject', ['LogicalAggregate', ['LogicalProject', ['LogicalJoin', 'LogicalTableScan', 'LogicalTableScan']]]]]]"
35,35,tpch,"select c_count, count(*) as custdist from ( select c_custkey, count(o_orderkey) from customer left outer join orders on c_custkey = o_custkey and o_comment not like '%special%requests%' group by c_custkey ) as c_orders (c_custkey, c_count) group by c_count order by custdist desc, c_count desc;","SELECT t0.EXPR1, COUNT(*) AS custdist FROM (SELECT customer.c_custkey, COUNT(t.o_orderkey) AS EXPR1 FROM customer LEFT JOIN (SELECT * FROM orders WHERE o_comment NOT LIKE '%special%requests%') AS t ON customer.c_custkey = t.o_custkey GROUP BY customer.c_custkey) AS t0 GROUP BY t0.EXPR1 ORDER BY COUNT(*) DESC, t0.EXPR1 DESC;","['AGGREGATE_PROJECT_MERGE', 'JOIN_CONDITION_PUSH', 'SORT_REMOVE']",9.006188214,9.006188214,"['LogicalSort', ['LogicalAggregate', ['LogicalProject', ['LogicalAggregate', ['LogicalProject', ['LogicalJoin', 'LogicalTableScan', 'LogicalTableScan']]]]]]"
36,36,tpch,"select c_count, count(*) as custdist from ( select c_custkey, count(o_orderkey) from customer left outer join orders on c_custkey = o_custkey and o_comment not like '%unusual%deposits%' group by c_custkey ) as c_orders (c_custkey, c_count) group by c_count order by custdist desc, c_count desc;","SELECT t0.EXPR1, COUNT(*) AS custdist FROM (SELECT customer.c_custkey, COUNT(t.o_orderkey) AS EXPR1 FROM customer LEFT JOIN (SELECT * FROM orders WHERE o_comment NOT LIKE '%unusual%deposits%') AS t ON customer.c_custkey = t.o_custkey GROUP BY customer.c_custkey) AS t0 GROUP BY t0.EXPR1 ORDER BY COUNT(*) DESC, t0.EXPR1 DESC","['FILTER_TABLE_FUNCTION_TRANSPOSE', 'JOIN_CONDITION_PUSH', 'AGGREGATE_PROJECT_MERGE', 'FILTER_AGGREGATE_TRANSPOSE', 'FILTER_CORRELATE', 'SORT_JOIN_TRANSPOSE', 'SORT_PROJECT_TRANSPOSE', 'SORT_REMOVE_CONSTANT_KEYS', 'SORT_REMOVE']",10.84348077,9.106258869,"['LogicalSort', ['LogicalAggregate', ['LogicalProject', ['LogicalAggregate', ['LogicalProject', ['LogicalJoin', 'LogicalTableScan', 'LogicalTableScan']]]]]]"
37,37,tpch,"select c_count, count(*) as custdist from ( select c_custkey, count(o_orderkey) from customer left outer join orders on c_custkey = o_custkey and o_comment not like '%unusual%requests%' group by c_custkey ) as c_orders (c_custkey, c_count) group by c_count order by custdist desc, c_count desc;","SELECT t0.EXPR1, COUNT(*) AS custdist FROM (SELECT customer.c_custkey, COUNT(t.o_orderkey) AS EXPR1 FROM customer LEFT JOIN (SELECT * FROM orders WHERE o_comment NOT LIKE '%unusual%requests%') AS t ON customer.c_custkey = t.o_custkey GROUP BY customer.c_custkey) AS t0 GROUP BY t0.EXPR1 ORDER BY COUNT(*) DESC, t0.EXPR1 DESC;","['AGGREGATE_PROJECT_MERGE', 'AGGREGATE_JOIN_TRANSPOSE_EXTENDED', 'FILTER_MERGE', 'FILTER_REDUCE_EXPRESSIONS', 'JOIN_CONDITION_PUSH', 'PROJECT_MERGE', 'SORT_PROJECT_TRANSPOSE', 'SORT_JOIN_TRANSPOSE']",8.700310171,8.700310171,"['LogicalSort', ['LogicalAggregate', ['LogicalProject', ['LogicalAggregate', ['LogicalProject', ['LogicalJoin', 'LogicalTableScan', 'LogicalTableScan']]]]]]"
38,38,tpch,"select c_custkey, c_name, sum(l_extendedprice * (1 - l_discount)) as revenue, c_acctbal, n_name, c_address, c_phone, c_comment from customer, orders, lineitem, nation where c_custkey = o_custkey and l_orderkey = o_orderkey and o_orderdate >= date '1993-02-01' and o_orderdate < date '1993-02-01' + interval '3' month and l_returnflag = 'R' and c_nationkey = n_nationkey group by c_custkey, c_name, c_acctbal, c_phone, n_name, c_address, c_comment order by revenue desc;","SELECT t748.c_custkey, t748.c_name, SUM(t748.l_extendedprice * (1 - t748.l_discount)) AS revenue, t748.c_acctbal, nation101.n_name, t748.c_address, t748.c_phone, t748.c_comment FROM (SELECT * FROM (SELECT * FROM customer AS customer101, (SELECT * FROM orders WHERE o_orderdate >= DATE '1993-02-01' AND o_orderdate < (DATE '1993-02-01' + INTERVAL '3' MONTH)) AS t745 WHERE customer101.c_custkey = t745.o_custkey) AS t746, (SELECT * FROM lineitem WHERE l_returnflag = 'R') AS t747 WHERE t747.l_orderkey = t746.o_orderkey) AS t748, nation AS nation101 WHERE t748.c_nationkey = nation101.n_nationkey GROUP BY t748.c_custkey, t748.c_name, t748.c_acctbal, t748.c_phone, nation101.n_name, t748.c_address, t748.c_comment ORDER BY SUM(t748.l_extendedprice * (1 - t748.l_discount)) DESC","['FILTER_INTO_JOIN', 'PROJECT_TO_CALC', 'JOIN_EXTRACT_FILTER']",22.73393798,22.62645543,"['LogicalSort', ['LogicalProject', ['LogicalAggregate', ['LogicalProject', ['LogicalFilter', ['LogicalJoin', ['LogicalJoin', ['LogicalJoin', 'LogicalTableScan', 'LogicalTableScan'], ['LogicalTableScan']], ['LogicalTableScan']]]]]]]"
39,39,tpch,"select c_custkey, c_name, sum(l_extendedprice * (1 - l_discount)) as revenue, c_acctbal, n_name, c_address, c_phone, c_comment from customer, orders, lineitem, nation where c_custkey = o_custkey and l_orderkey = o_orderkey and o_orderdate >= date '1993-03-01' and o_orderdate < date '1993-03-01' + interval '3' month and l_returnflag = 'R' and c_nationkey = n_nationkey group by c_custkey, c_name, c_acctbal, c_phone, n_name, c_address, c_comment order by revenue desc;","SELECT t748.c_custkey, t748.c_name, SUM(t748.l_extendedprice * (1 - t748.l_discount)) AS revenue, t748.c_acctbal, nation101.n_name, t748.c_address, t748.c_phone, t748.c_comment FROM (SELECT * FROM (SELECT * FROM customer AS customer101, (SELECT * FROM orders WHERE o_orderdate >= DATE '1993-03-01' AND o_orderdate < (DATE '1993-03-01' + INTERVAL '3' MONTH)) AS t745 WHERE customer101.c_custkey = t745.o_custkey) AS t746, (SELECT * FROM lineitem WHERE l_returnflag = 'R') AS t747 WHERE t747.l_orderkey = t746.o_orderkey) AS t748, nation AS nation101 WHERE t748.c_nationkey = nation101.n_nationkey GROUP BY t748.c_custkey, t748.c_name, t748.c_acctbal, t748.c_phone, nation101.n_name, t748.c_address, t748.c_comment ORDER BY SUM(t748.l_extendedprice * (1 - t748.l_discount)) DESC","['FILTER_INTO_JOIN', 'PROJECT_TO_CALC', 'JOIN_EXTRACT_FILTER']",27.92719632,24.22849101,"['LogicalSort', ['LogicalProject', ['LogicalAggregate', ['LogicalProject', ['LogicalFilter', ['LogicalJoin', ['LogicalJoin', ['LogicalJoin', 'LogicalTableScan', 'LogicalTableScan'], ['LogicalTableScan']], ['LogicalTableScan']]]]]]]"
40,40,tpch,"select c_custkey, c_name, sum(l_extendedprice * (1 - l_discount)) as revenue, c_acctbal, n_name, c_address, c_phone, c_comment from customer, orders, lineitem, nation where c_custkey = o_custkey and l_orderkey = o_orderkey and o_orderdate >= date '1993-04-01' and o_orderdate < date '1993-04-01' + interval '3' month and l_returnflag = 'R' and c_nationkey = n_nationkey group by c_custkey, c_name, c_acctbal, c_phone, n_name, c_address, c_comment order by revenue desc;","SELECT t748.c_custkey, t748.c_name, SUM(t748.l_extendedprice * (1 - t748.l_discount)) AS revenue, t748.c_acctbal, nation101.n_name, t748.c_address, t748.c_phone, t748.c_comment FROM (SELECT * FROM (SELECT * FROM customer AS customer101, (SELECT * FROM orders WHERE o_orderdate >= DATE '1993-04-01' AND o_orderdate < (DATE '1993-04-01' + INTERVAL '3' MONTH)) AS t745 WHERE customer101.c_custkey = t745.o_custkey) AS t746, (SELECT * FROM lineitem WHERE l_returnflag = 'R') AS t747 WHERE t747.l_orderkey = t746.o_orderkey) AS t748, nation AS nation101 WHERE t748.c_nationkey = nation101.n_nationkey GROUP BY t748.c_custkey, t748.c_name, t748.c_acctbal, t748.c_phone, nation101.n_name, t748.c_address, t748.c_comment ORDER BY SUM(t748.l_extendedprice * (1 - t748.l_discount)) DESC","['FILTER_INTO_JOIN', 'PROJECT_TO_CALC', 'JOIN_EXTRACT_FILTER']",24.12621707,23.56906652,"['LogicalSort', ['LogicalProject', ['LogicalAggregate', ['LogicalProject', ['LogicalFilter', ['LogicalJoin', ['LogicalJoin', ['LogicalJoin', 'LogicalTableScan', 'LogicalTableScan'], ['LogicalTableScan']], ['LogicalTableScan']]]]]]]"
